_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.reason,_source.data.sca.check.compliance.cis_csc,_source.data.sca.check.compliance.cis,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.tsc,_source.rule.cis_csc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.cis,_source.rule.nist_800_53,_source.rule.gdpr,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.win.eventdata.data,_source.data.win.system.eventID,_source.data.win.system.eventSourceName,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.privilegeList,_source.data.win.eventdata.subjectUserName,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.rule.hipaa,_source.rule.info,_source.data.win.eventdata.bucketId,_source.data.win.eventdata.deviceAttributes,_source.data.win.eventdata.updateType,_source.data.win.eventdata.hResult,_source.rule.gpg13,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.win.eventdata.extraInfo,_source.data.extra_data,_source.decoder.parent,_source.full_log,_source.data.sca.check.previous_result,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subStatus,_source.data.win.eventdata.failureReason,_source.data.win.eventdata.status,_source.data.win.eventdata.binary,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.previousTime,_source.data.win.eventdata.newTime
wazuh-alerts-4.x-2025.11.14,CNbggJoBBFAMeJ5sZ_ja,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3, , , ,Special privileges assigned to new logon.,"[""windows"","" WEF""]",67028, , , ,windows_eventchannel,log,"Nov 13, 2025 @ 23:39:39.150",EventChannel,1763098779.89122,"Nov 13, 2025 @ 23:39:39.150", ,4672, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-355707830-1189791961-1431070526-1002
	Account Name:		Chris
	Account Domain:		DESKTOP-MHRV979
	Logon ID:		0xB59A1

Privileges:		SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege""",0,2025-11-14T11:39:36.6436225Z,35290,636,DESKTOP-MHRV979,12548,580,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,0xb59a1,S-1-5-21-355707830-1189791961-1431070526-1002,DESKTOP-MHRV979,SeSecurityPrivilege     SeTakeOwnershipPrivilege     SeLoadDriverPrivilege     SeBackupPrivilege     SeRestorePrivilege     SeDebugPrivilege     SeSystemEnvironmentPrivilege     SeImpersonatePrivilege     SeDelegateSessionUserImpersonatePrivilege,Chris,"[""Domain Policy Modification""]","[""T1484""]","[""Defense Evasion"",""Privilege Escalation""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,DtbigJoBBFAMeJ5sY_jw,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3,"[""10.6""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]", ,Service startup type was changed,"[""windows"",""windows_system"",""policy_changed""]",61104, ,"[""AU.6""]","[""IV_35.7.d""]",windows_eventchannel,log,"Nov 13, 2025 @ 23:41:46.142",EventChannel,1763098906.97702,"Nov 13, 2025 @ 23:41:46.142", ,7040,Service Control Manager,0x8080000000000000,{555908d1-a6d7-4695-8e1e-26931d2012f4},4,System,0,"""The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.""",0,2025-11-14T11:41:43.6853137Z,2235,2692,DESKTOP-MHRV979,0,572,INFORMATION,Service Control Manager, , , , , , , , ,auto start,BITS,Background Intelligent Transfer Service,demand start,"[""164.312.b""]",This does not appear to be logged on Windows 2000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,ENbkgJoBBFAMeJ5sOPjS,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,5, , , ,Windows System error event,"[""windows"",""windows_system"",""system_error""]",61102, , ,"[""IV_35.7.d""]",windows_eventchannel,log,"Nov 13, 2025 @ 23:43:45.229",EventChannel,1763099025.101125,"Nov 13, 2025 @ 23:43:45.229", ,1801, ,0x8000000000000000,{7d5387b0-cbe0-11da-a94d-0800200c9a66},2,System,0,"""Secure Boot CA/keys need to be updated. This device signature information is included here.
DeviceAttributes: BaseBoardManufacturer:;FirmwareManufacturer:;FirmwareVersion:;OEMModelNumber:VirtualBox;OEMModelBaseBoard:;OEMModelSystemFamily:;OEMManufacturerName:innotek GmbH;OEMModelSKU:;OSArchitecture:amd64;
BucketId: b3505d1a9b743dca12c6f738fbc9cddc334820127646250a334f0be309937214
BucketConfidenceLevel: 
UpdateType: 0
HResult: The operation completed successfully.""",0,2025-11-14T11:43:42.9117724Z,2236,3376,DESKTOP-MHRV979,0,4724,ERROR,Microsoft-Windows-TPM-WMI, , , , , , , , , , , , , , ,b3505d1a9b743dca12c6f738fbc9cddc334820127646250a334f0be309937214,BaseBoardManufacturer:;FirmwareManufacturer:;FirmwareVersion:;OEMModelNumber:VirtualBox;OEMModelBaseBoard:;OEMModelSystemFamily:;OEMManufacturerName:innotek GmbH;OEMModelSKU:;OSArchitecture:amd64;,0,0,"[""4.3""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,DNbhgJoBBFAMeJ5sBPgt,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,2,false,3, , , ,Software protection service scheduled successfully.,"[""windows"",""windows_application""]",60642, , , ,windows_eventchannel,log,"Nov 13, 2025 @ 23:40:19.483",EventChannel,1763098819.94516,"Nov 13, 2025 @ 23:40:19.483","2025-11-15T11:39:18Z, RulesEngine",16384,Software Protection Platform Service,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},4,Application,0,"""Successfully scheduled Software Protection service for re-start at 2025-11-15T11:39:18Z. Reason: RulesEngine.""",0,2025-11-14T11:40:18.1856476Z,2162,0,DESKTOP-MHRV979,0,0,INFORMATION,Microsoft-Windows-Security-SPP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.15,Lqa9hZoBXqcgaO8heGwK,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3, , , ,Software protection service scheduled successfully.,"[""windows"",""windows_application""]",60642, , , ,windows_eventchannel,log,"Nov 14, 2025 @ 22:19:30.945",EventChannel,1763180370.196357,"Nov 14, 2025 @ 22:19:30.945","2025-11-16T09:15:30Z, RulesEngine",16384,Software Protection Platform Service,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},4,Application,0,"""Successfully scheduled Software Protection service for re-start at 2025-11-16T09:15:30Z. Reason: RulesEngine.""",0,2025-11-15T04:19:30.9246822Z,2266,0,DESKTOP-MHRV979,0,0,INFORMATION,Microsoft-Windows-Security-SPP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.15,Jaa0hZoBXqcgaO8hFGzU,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3,"[""10.6""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]", ,Service startup type was changed,"[""windows"",""windows_system"",""policy_changed""]",61104, ,"[""AU.6""]","[""IV_35.7.d""]",windows_eventchannel,log,"Nov 14, 2025 @ 22:09:15.623",EventChannel,1763179755.190159,"Nov 14, 2025 @ 22:09:15.623", ,7040,Service Control Manager,0x8080000000000000,{555908d1-a6d7-4695-8e1e-26931d2012f4},4,System,0,"""The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.""",0,2025-11-15T04:09:14.6468809Z,2381,1196,DESKTOP-MHRV979,0,588,INFORMATION,Service Control Manager, , , , , , , , ,auto start,BITS,Background Intelligent Transfer Service,demand start,"[""164.312.b""]",This does not appear to be logged on Windows 2000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.15,HaamhZoBXqcgaO8hf2zB,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,6,false,3,"[""10.6""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]", ,Service startup type was changed,"[""windows"",""windows_system"",""policy_changed""]",61104, ,"[""AU.6""]","[""IV_35.7.d""]",windows_eventchannel,log,"Nov 14, 2025 @ 21:54:24.977",EventChannel,1763178864.188328,"Nov 14, 2025 @ 21:54:24.977", ,7040,Service Control Manager,0x8080000000000000,{555908d1-a6d7-4695-8e1e-26931d2012f4},4,System,0,"""The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.""",0,2025-11-15T03:54:23.9813217Z,2380,8064,DESKTOP-MHRV979,0,588,INFORMATION,Service Control Manager, , , , , , , , ,demand start,BITS,Background Intelligent Transfer Service,auto start,"[""164.312.b""]",This does not appear to be logged on Windows 2000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.15,HKalhZoBXqcgaO8hz2zz,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,6,false,3, , , ,Software protection service scheduled successfully.,"[""windows"",""windows_application""]",60642, , , ,windows_eventchannel,log,"Nov 14, 2025 @ 21:53:44.013",EventChannel,1763178824.186734,"Nov 14, 2025 @ 21:53:44.013","2025-11-16T09:15:44Z, RulesEngine",16384,Software Protection Platform Service,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},4,Application,0,"""Successfully scheduled Software Protection service for re-start at 2025-11-16T09:15:44Z. Reason: RulesEngine.""",0,2025-11-15T03:53:44.0125814Z,2263,0,DESKTOP-MHRV979,0,0,INFORMATION,Microsoft-Windows-Security-SPP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.15,GaahhZoBXqcgaO8h62x0,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu,89566552, , , , , , , , , , ,summary,CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0,2,false,7,"[""2.2""]","[""CC7.1"",""CC7.2""]", ,SCA summary: CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Score less than 50% (32),"[""sca""]",19004, ,"[""CM.1""]","[""IV_35.7.d""]",sca,log,"Nov 14, 2025 @ 21:49:20.939",sca,1763178560.185384,"Nov 14, 2025 @ 21:49:20.939", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,394,cis_win10_enterprise.yml,cis_win10_enterprise,4,This document provides prescriptive guidance for establishing a secure configuration posture for Microsoft Windows 10 Enterprise.,127,263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.15,D6afhZoBXqcgaO8hXmy3,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,4,false,3,"[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]", ,Windows Workstation Logon Success,"[""windows"",""windows_security"",""authentication_success""]",60118, ,"[""AU.14"",""AC.9""]","[""IV_32.2""]",windows_eventchannel,log,"Nov 14, 2025 @ 21:46:43.810",EventChannel,1763178403.156082,"Nov 14, 2025 @ 21:46:43.810", ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-MHRV979$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		2
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		No

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-355707830-1189791961-1431070526-1002
	Account Name:		Chris
	Account Domain:		DESKTOP-MHRV979
	Logon ID:		0x46E5B1
	Linked Logon ID:		0x46E592
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x3dc
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-MHRV979
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2025-11-15T03:46:42.7744772Z,37285,668,DESKTOP-MHRV979,12544,596,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,0x3e7,S-1-5-18,WORKGROUP, ,DESKTOP-MHRV979$,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , , ,"[""164.312.b""]", , , , , ,"[""7.1"",""7.2""]", , , , , , , , , , , , , ,0x46e592,%%1833,127.0.0.1,Negotiate,DESKTOP-MHRV979,0x46e5b1,User32,{00000000-0000-0000-0000-000000000000},Chris,0,%%1843,0x3dc,C:\\Windows\\System32\\svchost.exe,0,DESKTOP-MHRV979,S-1-5-21-355707830-1189791961-1431070526-1002,%%1843,2, , , , , , , , , 
wazuh-alerts-4.x-2025.11.15,uaaDhZoBXqcgaO8hRmv7,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3,"[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]", ,Windows Workstation Logon Success,"[""windows"",""windows_security"",""authentication_success""]",60118, ,"[""AU.14"",""AC.9""]","[""IV_32.2""]",windows_eventchannel,log,"Nov 14, 2025 @ 21:16:02.288",EventChannel,1763176562.10938,"Nov 14, 2025 @ 21:16:02.288", ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-MHRV979$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		2
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-355707830-1189791961-1431070526-1002
	Account Name:		Chris
	Account Domain:		DESKTOP-MHRV979
	Logon ID:		0x690D1
	Linked Logon ID:		0x690FD
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x3dc
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-MHRV979
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2025-11-15T09:15:44.5663853Z,37088,672,DESKTOP-MHRV979,12544,596,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,0x3e7,S-1-5-18,WORKGROUP, ,DESKTOP-MHRV979$,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , , ,"[""164.312.b""]", , , , , ,"[""7.1"",""7.2""]", , , , , , , , , , , , , ,0x690fd,%%1833,127.0.0.1,Negotiate,DESKTOP-MHRV979,0x690d1,User32,{00000000-0000-0000-0000-000000000000},Chris,0,%%1842,0x3dc,C:\\Windows\\System32\\svchost.exe,0,DESKTOP-MHRV979,S-1-5-21-355707830-1189791961-1431070526-1002,%%1843,2, , , , , , , , , 
wazuh-alerts-4.x-2025.11.15,CqafhZoBXqcgaO8hN2yV,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,3,false,5,"[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]", ,Logon Failure - Unknown user or bad password,"[""windows"",""windows_security"",""authentication_failed""]",60122, ,"[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",windows_eventchannel,log,"Nov 14, 2025 @ 21:46:33.250",EventChannel,1763178393.126624,"Nov 14, 2025 @ 21:46:33.250", ,4625, ,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account failed to log on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-MHRV979$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Type:			2

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		Chris
	Account Domain:		DESKTOP-MHRV979

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x3dc
	Caller Process Name:	C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-MHRV979
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,2025-11-15T03:46:32.2754858Z,37280,616,DESKTOP-MHRV979,12544,596,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,0x3e7,S-1-5-18,WORKGROUP, ,DESKTOP-MHRV979$,"[""Account Access Removal""]","[""T1531""]","[""Impact""]", , , , ,"[""164.312.b""]", , , , , ,"[""7.1""]", , , , , , , , , , , , , , , ,127.0.0.1,Negotiate,DESKTOP-MHRV979, ,User32, ,Chris,0, ,0x3dc,C:\\Windows\\System32\\svchost.exe,0,DESKTOP-MHRV979,S-1-0-0, ,2,0xc000006a,%%2313,0xc000006d, , , , , , 
wazuh-alerts-4.x-2025.11.15,C6afhZoBXqcgaO8hQ2xT,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,4,false,5,"[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]", ,Logon Failure - Unknown user or bad password,"[""windows"",""windows_security"",""authentication_failed""]",60122, ,"[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",windows_eventchannel,log,"Nov 14, 2025 @ 21:46:35.975",EventChannel,1763178395.133254,"Nov 14, 2025 @ 21:46:35.975", ,4625, ,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account failed to log on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-MHRV979$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Type:			2

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		Chris
	Account Domain:		DESKTOP-MHRV979

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x3dc
	Caller Process Name:	C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-MHRV979
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,2025-11-15T03:46:34.9799756Z,37281,616,DESKTOP-MHRV979,12544,596,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,0x3e7,S-1-5-18,WORKGROUP, ,DESKTOP-MHRV979$,"[""Account Access Removal""]","[""T1531""]","[""Impact""]", , , , ,"[""164.312.b""]", , , , , ,"[""7.1""]", , , , , , , , , , , , , , , ,127.0.0.1,Negotiate,DESKTOP-MHRV979, ,User32, ,Chris,0, ,0x3dc,C:\\Windows\\System32\\svchost.exe,0,DESKTOP-MHRV979,S-1-0-0, ,2,0xc000006a,%%2313,0xc000006d, , , , , , 
wazuh-alerts-4.x-2025.11.15,DKafhZoBXqcgaO8hT2wL,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,5,false,5,"[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]", ,Logon Failure - Unknown user or bad password,"[""windows"",""windows_security"",""authentication_failed""]",60122, ,"[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",windows_eventchannel,log,"Nov 14, 2025 @ 21:46:39.274",EventChannel,1763178399.139884,"Nov 14, 2025 @ 21:46:39.274", ,4625, ,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account failed to log on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-MHRV979$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Type:			2

Account For Which Logon Failed:
	Security ID:		S-1-0-0
	Account Name:		Chris
	Account Domain:		DESKTOP-MHRV979

Failure Information:
	Failure Reason:		Unknown user name or bad password.
	Status:			0xC000006D
	Sub Status:		0xC000006A

Process Information:
	Caller Process ID:	0x3dc
	Caller Process Name:	C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-MHRV979
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon request fails. It is generated on the computer where access was attempted.

The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).

The Process Information fields indicate which account and process on the system requested the logon.

The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,2025-11-15T03:46:38.2549745Z,37282,668,DESKTOP-MHRV979,12544,596,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,0x3e7,S-1-5-18,WORKGROUP, ,DESKTOP-MHRV979$,"[""Account Access Removal""]","[""T1531""]","[""Impact""]", , , , ,"[""164.312.b""]", , , , , ,"[""7.1""]", , , , , , , , , , , , , , , ,127.0.0.1,Negotiate,DESKTOP-MHRV979, ,User32, ,Chris,0, ,0x3dc,C:\\Windows\\System32\\svchost.exe,0,DESKTOP-MHRV979,S-1-0-0, ,2,0xc000006a,%%2313,0xc000006d, , , , , , 
